,TVOC,CO2,PM 2.5,PM 10,pm25Value,pm10Value,delta_Pw,delta_Pt,window1_area,window2_area,temp_in_air,rainfall,wind_direction,wind_speed,air_pressure,humidity_in_air,time_prime
2020-01-02 18:09:00,159.6516931249825,1362.6203817867174,20.760794596376478,23.28206889092515,13.0,35.0,0.004077850214905809,0.0005579649262427419,0.4820939270710972,0.7346193174416704,3.800000000000004,0.0,269.60000000000025,1.5999999999999985,1013.099999999999,34.5,2
2020-01-02 18:10:00,71.46785403010105,858.2218363247744,29.865628956442425,33.160637628020226,13.0,35.0,0.00269201830593391,0.0005135227818788492,0.4820939270710972,0.7346193174416704,3.800000000000004,0.0,262.60000000000025,1.2999999999999985,1013.099999999999,34.70000000000003,3
2020-01-02 18:11:00,50.71930096083897,733.799770956418,32.95900562148809,36.90310093746895,13.0,35.0,0.00229484577269511,0.0005002700247116324,0.4820939270710972,0.7346193174416704,3.699999999999996,0.0,276.60000000000025,1.2000000000000015,1013.1999999999989,34.70000000000003,4
2020-01-02 18:12:00,34.54558485183665,629.6927624634535,27.261548331487276,29.66155083402733,13.0,35.0,0.001928307906222976,0.00047434539972147303,0.4820939270710972,0.7346193174416704,3.699999999999996,0.0,271.79999999999967,1.1000000000000008,1013.1999999999989,34.90000000000004,5
2020-01-02 18:13:00,38.13983096092774,653.3207453831765,23.256088017231683,26.675056338894347,13.0,35.0,0.00229484577269511,0.0004667956613560611,0.4820939270710972,0.7346193174416704,3.699999999999996,0.0,261.2000000000003,1.2000000000000015,1013.1999999999989,35.09999999999996,6
2020-01-02 18:14:00,40.24945361734006,667.1180956683929,28.241457878584786,31.38842406199858,13.0,35.0,0.00407972581812465,0.00046936113514122054,0.4820939270710972,0.7346193174416704,3.699999999999996,0.0,265.5,1.5999999999999985,1013.1999999999989,35.09999999999996,7
2020-01-02 18:15:00,29.948234496803007,600.068264328672,28.451029581364796,31.007065931066226,13.0,35.0,0.00229567498525977,0.00046533964357568954,0.4820939270710972,0.7346193174416704,3.599999999999996,0.0,267.70000000000033,1.2000000000000015,1013.1999999999989,35.09999999999996,8
2020-01-02 18:16:00,27.445760967633262,583.7002729009561,24.034779763806053,27.746942095853175,13.0,35.0,0.00229567498525977,0.0004598460686282985,0.4820939270710972,0.7346193174416704,3.599999999999996,0.0,267.10000000000025,1.2000000000000015,1013.1999999999989,35.200000000000024,9
2020-01-02 18:17:00,20.440670684855984,537.1602951821573,31.737782636565623,40.939338550746996,13.0,35.0,0.003124668729936912,0.00045577508505301493,0.4820939270710972,0.7346193174416704,3.599999999999996,0.0,266.20000000000033,1.4000000000000008,1013.1999999999989,35.40000000000004,10
2020-01-02 18:18:00,12.976052314345013,487.1108002445746,30.23608300750092,36.65619036235284,13.0,35.0,0.00229567498525977,0.00044998368002574995,0.4820939270710972,0.7346193174416704,3.599999999999996,0.0,263.60000000000025,1.2000000000000015,1013.1999999999989,35.5,11
2020-01-02 18:19:00,15.530843781706254,504.80170834417027,24.619785100132557,28.470571660436857,13.0,35.0,0.0014545965887225447,0.00028790805554774964,0.30532615381169464,0.46525890104639156,3.5,0.0,265.10000000000025,1.2000000000000015,1013.3000000000011,35.5,12
2020-01-02 18:20:00,34.37508262992514,628.198738759472,23.422949016917848,27.32509378314604,13.0,35.0,0.0,0.0,0.0,0.0,3.5,0.0,273.20000000000033,1.2999999999999985,1013.3000000000011,35.59999999999996,0
