지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),습도(%)
133,대전,2020-01-17 12:01,1.2,0,306.8,0.1,1015.6,51.8
133,대전,2020-01-17 12:02,1.2,0,303,0.2,1015.6,51.6
133,대전,2020-01-17 12:03,1.3,0,289.9,0.3,1015.6,51.4
133,대전,2020-01-17 12:04,1.3,0,215.7,0.3,1015.6,51.4
133,대전,2020-01-17 12:05,1.3,0,0,0,1015.6,51.5
133,대전,2020-01-17 12:06,1.4,0,258.8,0.6,1015.5,51.9
133,대전,2020-01-17 12:07,1.4,0,174.6,0.9,1015.5,51.6
133,대전,2020-01-17 12:08,1.5,0,167.7,1,1015.5,51.6
133,대전,2020-01-17 12:09,1.5,0,41.5,0.4,1015.5,51.2
133,대전,2020-01-17 12:10,1.5,0,326.5,0.1,1015.5,50.8
133,대전,2020-01-17 12:11,1.6,0,6.8,0.3,1015.5,51.1
133,대전,2020-01-17 12:12,1.7,0,352.4,0.3,1015.5,51.1
133,대전,2020-01-17 12:13,1.8,0,51.5,0.5,1015.4,51.5
133,대전,2020-01-17 12:14,1.8,0,58,0.6,1015.4,51.7
133,대전,2020-01-17 12:15,1.8,0,108.1,0.7,1015.4,52
133,대전,2020-01-17 12:16,1.9,0,31.3,1.1,1015.4,52.7
133,대전,2020-01-17 12:17,2,0,41.7,1.9,1015.4,53.3
133,대전,2020-01-17 12:18,2,0,51.5,0.9,1015.3,53.2
133,대전,2020-01-17 12:19,2,0,55.5,1.5,1015.3,52.6
133,대전,2020-01-17 12:20,2.1,0,35.7,1,1015.3,53
133,대전,2020-01-17 12:21,2.2,0,35.1,0.9,1015.2,52.7
133,대전,2020-01-17 12:22,2.2,0,10.5,0.9,1015.2,52.9
133,대전,2020-01-17 12:23,2.2,0,350.3,1,1015.2,52.6
133,대전,2020-01-17 12:24,2.2,0,79.4,0.8,1015.2,52.1
133,대전,2020-01-17 12:25,2.3,0,15.3,1.7,1015.1,52.6
133,대전,2020-01-17 12:26,2.3,0,47.9,1.4,1015.1,51.8
133,대전,2020-01-17 12:27,2.3,0,72.1,1.5,1015.1,51.3
133,대전,2020-01-17 12:28,2.4,0,46.7,1.9,1015.1,51.6
133,대전,2020-01-17 12:29,2.5,0,53.3,1.6,1015.1,52.1
133,대전,2020-01-17 12:30,2.6,0,109.6,0.9,1015.1,52.1
133,대전,2020-01-17 12:31,2.7,0,89.3,1.4,1015.1,51.6
133,대전,2020-01-17 12:32,2.7,0,84.7,1.4,1015.1,50.4
133,대전,2020-01-17 12:33,2.7,0,20.5,1.4,1015,50
133,대전,2020-01-17 12:34,2.7,0,77.8,0.9,1015,50.1
133,대전,2020-01-17 12:35,2.7,0,38,1.2,1015,50.1
133,대전,2020-01-17 12:36,2.7,0,68.6,1.8,1015,50
133,대전,2020-01-17 12:37,2.6,0,101.5,1.2,1015,49.2
133,대전,2020-01-17 12:38,2.6,0,82.1,1.8,1015,49.4
133,대전,2020-01-17 12:39,2.7,0,60,0.8,1014.9,49.8
133,대전,2020-01-17 12:40,2.8,0,37.8,1.5,1014.9,49.5
133,대전,2020-01-17 12:41,2.7,0,48.3,1.9,1014.9,49.3
133,대전,2020-01-17 12:42,2.8,0,76,1,1014.9,49.8
133,대전,2020-01-17 12:43,2.9,0,53.2,1.5,1014.9,50.3
133,대전,2020-01-17 12:44,2.9,0,56,1.3,1014.8,50.4
133,대전,2020-01-17 12:45,2.9,0,57,1,1014.8,49.8
133,대전,2020-01-17 12:46,3,0,62.5,1,1014.8,49.6
133,대전,2020-01-17 12:47,3.1,0,1.5,1.5,1014.8,49.4
133,대전,2020-01-17 12:48,3.1,0,341.9,1.6,1014.7,48.4
133,대전,2020-01-17 12:49,3.1,0,359.9,0.7,1014.7,48.7
133,대전,2020-01-17 12:50,3.1,0,64.5,1,1014.7,48.8
133,대전,2020-01-17 12:51,3.1,0,47.7,0.6,1014.7,47.6
133,대전,2020-01-17 12:52,3.1,0,31.6,1.9,1014.7,47.2
133,대전,2020-01-17 12:53,2.9,0,30.8,2.1,1014.6,45.6
133,대전,2020-01-17 12:54,2.8,0,41.1,1.6,1014.6,44.6
133,대전,2020-01-17 12:55,2.8,0,35.8,1.1,1014.6,45.1
133,대전,2020-01-17 12:56,2.8,0,351.7,0.8,1014.6,45.2
133,대전,2020-01-17 12:57,2.8,0,50.7,0.8,1014.5,45.4
133,대전,2020-01-17 12:58,2.8,0,322.8,0.8,1014.5,45.5
133,대전,2020-01-17 12:59,2.8,0,338.4,0.8,1014.5,45.5
133,대전,2020-01-17 13:00,2.8,0,214.1,0.4,1014.5,46.2
133,대전,2020-01-17 13:01,2.9,0,55.9,0.6,1014.5,46.7
133,대전,2020-01-17 13:02,3,0,306.9,0.9,1014.5,47.6
133,대전,2020-01-17 13:03,3.2,0,328.4,1.2,1014.5,47.7
133,대전,2020-01-17 13:04,3.3,0,337.5,0.9,1014.5,47.4
133,대전,2020-01-17 13:05,3.3,0,324.9,1.1,1014.5,46.7
133,대전,2020-01-17 13:06,3.3,0,317.4,0.4,1014.4,45.2
133,대전,2020-01-17 13:07,3.3,0,284.4,0.4,1014.4,45.3
133,대전,2020-01-17 13:08,3.3,0,275,0.8,1014.4,45.5
133,대전,2020-01-17 13:09,3.4,0,346.3,0.5,1014.4,44.9
133,대전,2020-01-17 13:10,3.3,0,259.2,0.8,1014.3,43.3
133,대전,2020-01-17 13:11,3.2,0,189,0.5,1014.3,41.5
133,대전,2020-01-17 13:12,3.2,0,207.6,0.4,1014.3,41.6
133,대전,2020-01-17 13:13,3.2,0,217.8,0.8,1014.3,41.5
133,대전,2020-01-17 13:14,3.2,0,164.7,0.6,1014.3,41.4
133,대전,2020-01-17 13:15,3.2,0,159.3,0.3,1014.3,41.1
133,대전,2020-01-17 13:16,3.3,0,179.7,0.8,1014.3,41.4
133,대전,2020-01-17 13:17,3.4,0,280.1,1.1,1014.3,41.9
133,대전,2020-01-17 13:18,3.4,0,323.8,0.7,1014.3,42.5
133,대전,2020-01-17 13:19,3.3,0,297.4,0.7,1014.3,42.8
133,대전,2020-01-17 13:20,3.2,0,275.1,1.4,1014.2,42.1
133,대전,2020-01-17 13:21,3.2,0,257.7,1.6,1014.2,42.4
133,대전,2020-01-17 13:22,3.2,0,239.9,0.4,1014.2,42.4
133,대전,2020-01-17 13:23,3.2,0,320.1,0.4,1014.2,42.1
133,대전,2020-01-17 13:24,3.2,0,323.7,0.9,1014.2,42
133,대전,2020-01-17 13:25,3.3,0,301.7,0.7,1014.2,42.3
133,대전,2020-01-17 13:26,3.3,0,63.7,0.4,1014.2,42.5
133,대전,2020-01-17 13:27,3.4,0,317.2,0.5,1014.1,43
133,대전,2020-01-17 13:28,3.5,0,315.4,0.5,1014.1,42.5
133,대전,2020-01-17 13:29,3.5,0,332.3,0.9,1014.1,42.5
133,대전,2020-01-17 13:30,3.5,0,54.8,0.7,1014.1,42.7
133,대전,2020-01-17 13:31,3.5,0,11.3,0.9,1014,42.8
133,대전,2020-01-17 13:32,3.5,0,19,1.3,1014,42.6
133,대전,2020-01-17 13:33,3.4,0,37.6,0.9,1014,41.5
133,대전,2020-01-17 13:34,3.5,0,73.4,0.8,1014,41.6
133,대전,2020-01-17 13:35,3.7,0,310,0.6,1013.9,42.8
133,대전,2020-01-17 13:36,3.8,0,349,0.4,1013.9,42.7
133,대전,2020-01-17 13:37,3.9,0,269.5,0.8,1013.9,42
133,대전,2020-01-17 13:38,3.9,0,256.3,0.6,1013.9,42.1
133,대전,2020-01-17 13:39,4,0,299.5,1,1013.8,41.8
133,대전,2020-01-17 13:40,3.9,0,266,1.2,1013.8,41.4
133,대전,2020-01-17 13:41,3.9,0,348.5,0.7,1013.8,41.3
133,대전,2020-01-17 13:42,4,0,254.8,1.1,1013.8,41.1
133,대전,2020-01-17 13:43,4,0,267.1,1.1,1013.8,40.9
133,대전,2020-01-17 13:44,3.9,0,16.2,0.3,1013.8,40.6
133,대전,2020-01-17 13:45,3.9,0,324.6,0.3,1013.8,40.2
133,대전,2020-01-17 13:46,3.8,0,307.9,0.5,1013.7,39.8
133,대전,2020-01-17 13:47,3.7,0,337.7,0.8,1013.7,39.5
133,대전,2020-01-17 13:48,3.7,0,347.4,0.8,1013.7,39.9
133,대전,2020-01-17 13:49,3.7,0,8.7,0.6,1013.7,40.2
133,대전,2020-01-17 13:50,3.8,0,222.9,0.9,1013.7,40.5
133,대전,2020-01-17 13:51,3.8,0,298.8,1.2,1013.7,40.3
133,대전,2020-01-17 13:52,3.8,0,0.3,0.6,1013.7,39.2
133,대전,2020-01-17 13:53,3.8,0,273.8,0.9,1013.7,39
133,대전,2020-01-17 13:54,3.9,0,228,0.9,1013.6,39.1
133,대전,2020-01-17 13:55,4,0,172.7,1.5,1013.6,39.3
133,대전,2020-01-17 13:56,4.1,0,194.6,1.6,1013.6,39.1
133,대전,2020-01-17 13:57,4.1,0,290,1,1013.6,38.8
133,대전,2020-01-17 13:58,4.1,0,199.1,1.1,1013.6,38.7
133,대전,2020-01-17 13:59,4.1,0,158.5,1,1013.5,39.4
133,대전,2020-01-17 14:00,4.2,0,143.2,0.4,1013.6,39.7
133,대전,2020-01-17 14:01,4.3,0,122.5,0.5,1013.6,39.4
133,대전,2020-01-17 14:02,4.5,0,266.3,0.8,1013.5,38.9
133,대전,2020-01-17 14:03,4.4,0,258.7,0.9,1013.5,38.7
133,대전,2020-01-17 14:04,4.4,0,250,0.8,1013.5,39
133,대전,2020-01-17 14:05,4.4,0,253,1.2,1013.5,39.4
133,대전,2020-01-17 14:06,4.5,0,256.7,1.3,1013.5,39.6
133,대전,2020-01-17 14:07,4.4,0,196.5,1.5,1013.5,39.1
133,대전,2020-01-17 14:08,4.4,0,226,1.2,1013.5,38.6
133,대전,2020-01-17 14:09,4.2,0,205.9,1.2,1013.5,38.5
133,대전,2020-01-17 14:10,4.2,0,188.2,0.8,1013.5,38.4
133,대전,2020-01-17 14:11,4.2,0,83.8,0.4,1013.5,38.7
133,대전,2020-01-17 14:12,4.3,0,320.6,0.9,1013.4,39.3
133,대전,2020-01-17 14:13,4.5,0,335.2,0.7,1013.4,39.5
133,대전,2020-01-17 14:14,4.6,0,298.7,0.6,1013.4,39.1
133,대전,2020-01-17 14:15,4.8,0,258.1,0.7,1013.4,38.7
133,대전,2020-01-17 14:16,4.8,0,304,0.5,1013.4,38.3
133,대전,2020-01-17 14:17,4.8,0,271.3,0.9,1013.4,37.7
133,대전,2020-01-17 14:18,4.8,0,195.1,1.1,1013.4,37.5
133,대전,2020-01-17 14:19,4.8,0,164.3,0.7,1013.4,37.7
133,대전,2020-01-17 14:20,4.9,0,35.9,1,1013.4,38.1
133,대전,2020-01-17 14:21,5,0,64.3,0.9,1013.4,38.1
133,대전,2020-01-17 14:22,5,0,161.7,1.4,1013.4,38.3
133,대전,2020-01-17 14:23,5,0,53,0.6,1013.4,38.3
133,대전,2020-01-17 14:24,5.1,0,104.2,1.3,1013.3,37.6
133,대전,2020-01-17 14:25,5.1,0,44.9,1.1,1013.3,37.5
133,대전,2020-01-17 14:26,5.2,0,31.3,1,1013.3,37.9
133,대전,2020-01-17 14:27,5.2,0,349.4,0.9,1013.3,37.9
133,대전,2020-01-17 14:28,5.1,0,313.2,0.8,1013.3,37.7
133,대전,2020-01-17 14:29,5,0,316.5,0.6,1013.3,37.2
133,대전,2020-01-17 14:30,5,0,331.8,0.6,1013.3,37.6
133,대전,2020-01-17 14:31,5,0,46.6,0.6,1013.3,37.9
133,대전,2020-01-17 14:32,5,0,40,0.9,1013.3,37.7
133,대전,2020-01-17 14:33,5,0,45.5,0.5,1013.3,37.1
133,대전,2020-01-17 14:34,4.9,0,306.3,1.1,1013.2,36.9
133,대전,2020-01-17 14:35,4.9,0,317.7,1.2,1013.2,37.3
133,대전,2020-01-17 14:36,4.8,0,299.7,1.7,1013.2,37.2
133,대전,2020-01-17 14:37,4.8,0,279.4,2.3,1013.2,37
133,대전,2020-01-17 14:38,4.7,0,244.5,2.2,1013.2,37.2
133,대전,2020-01-17 14:39,4.6,0,215.3,1.6,1013.2,36.8
133,대전,2020-01-17 14:40,4.8,0,303.9,1.4,1013.2,36.9
133,대전,2020-01-17 14:41,4.9,0,262.3,1.5,1013.2,37
133,대전,2020-01-17 14:42,5,0,270.6,1.4,1013.2,36.9
133,대전,2020-01-17 14:43,5.1,0,318.7,0.9,1013.2,36.6
133,대전,2020-01-17 14:44,5,0,259.6,1.3,1013.2,36.7
133,대전,2020-01-17 14:45,4.9,0,257.5,1.2,1013.2,36
133,대전,2020-01-17 14:46,4.9,0,225.7,1,1013.2,35.8
133,대전,2020-01-17 14:47,4.9,0,258.5,1.1,1013.2,35.9
133,대전,2020-01-17 14:48,4.9,0,245.8,1.4,1013.2,35.9
133,대전,2020-01-17 14:49,5,0,267.6,1.8,1013.2,35.8
133,대전,2020-01-17 14:50,5,0,260.7,1.7,1013.2,35.4
133,대전,2020-01-17 14:51,5,0,243.3,0.5,1013.2,34.9
133,대전,2020-01-17 14:52,5,0,355,0.5,1013.2,34.2
133,대전,2020-01-17 14:53,5,0,30.7,0.2,1013.2,33.6
133,대전,2020-01-17 14:54,5.1,0,26,0.2,1013.2,33.8
133,대전,2020-01-17 14:55,5.1,0,18.9,0.4,1013.1,34
133,대전,2020-01-17 14:56,5.1,0,221.5,0.2,1013.2,33.7
133,대전,2020-01-17 14:57,5.3,0,352.6,0.3,1013.1,34.1
133,대전,2020-01-17 14:58,5.4,0,355,0.6,1013.1,34.4
133,대전,2020-01-17 14:59,5.4,0,17,0.3,1013.1,34.2
133,대전,2020-01-17 15:00,5.5,0,275.2,0.3,1013.1,34.5
133,대전,2020-01-17 15:01,5.5,0,293.4,0.7,1013.1,33.7
133,대전,2020-01-17 15:02,5.5,0,277,0.4,1013.1,33
133,대전,2020-01-17 15:03,5.7,0,290.9,0.8,1013.1,33.7
133,대전,2020-01-17 15:04,5.8,0,276.1,0.4,1013.1,33.4
133,대전,2020-01-17 15:05,5.8,0,172,1,1013.1,32.7
133,대전,2020-01-17 15:06,5.7,0,302.5,1,1013.1,32.9
133,대전,2020-01-17 15:07,5.7,0,286.5,0.6,1013.1,32.5
133,대전,2020-01-17 15:08,5.6,0,220.6,0.9,1013.1,32.4
133,대전,2020-01-17 15:09,5.6,0,314.6,0.7,1013.1,32.4
133,대전,2020-01-17 15:10,5.6,0,288.6,0.9,1013.1,32.7
133,대전,2020-01-17 15:11,5.7,0,293.6,1.2,1013,32.9
133,대전,2020-01-17 15:12,5.7,0,282.3,1.6,1013,32.5
133,대전,2020-01-17 15:13,5.8,0,236.5,1.1,1013,32.5
133,대전,2020-01-17 15:14,5.8,0,338.3,1.2,1013,32.2
133,대전,2020-01-17 15:15,5.7,0,312.4,1.3,1013,32.2
133,대전,2020-01-17 15:16,5.6,0,307.8,1.3,1013,32.3
133,대전,2020-01-17 15:17,5.5,0,292.7,0.9,1013,31.6
133,대전,2020-01-17 15:18,5.4,0,290.6,1.7,1013,31.6
133,대전,2020-01-17 15:19,5.4,0,292.5,2.2,1013,31.8
133,대전,2020-01-17 15:20,5.4,0,276.2,1.9,1013,31.6
133,대전,2020-01-17 15:21,5.3,0,307.4,2,1013.1,31.8
133,대전,2020-01-17 15:22,5.3,0,287.3,1.3,1013.1,31.8
133,대전,2020-01-17 15:23,5.2,0,356.5,0.3,1013.1,31.2
133,대전,2020-01-17 15:24,5.1,0,347.8,1.6,1013.1,31.2
133,대전,2020-01-17 15:25,5.1,0,348,1.5,1013.1,31.7
133,대전,2020-01-17 15:26,5,0,359.4,0.9,1013.1,30.9
133,대전,2020-01-17 15:27,5.1,0,8.7,1.1,1013.1,31
133,대전,2020-01-17 15:28,5.1,0,352.9,1.4,1013.1,31.3
133,대전,2020-01-17 15:29,5,0,318.9,1.5,1013.1,31.2
133,대전,2020-01-17 15:30,5,0,269.2,1.5,1013.1,31.2
133,대전,2020-01-17 15:31,5,0,260.6,2.2,1013.1,31
133,대전,2020-01-17 15:32,5,0,269.3,2,1013.1,30.8
133,대전,2020-01-17 15:33,5,0,255,1.8,1013.1,30.4
133,대전,2020-01-17 15:34,5,0,253.9,1.6,1013.1,30.1
133,대전,2020-01-17 15:35,5.1,0,271.6,1.5,1013.1,30.3
133,대전,2020-01-17 15:36,5.2,0,264.3,2.6,1013.1,30.5
133,대전,2020-01-17 15:37,5.3,0,269.1,2.3,1013,30.3
133,대전,2020-01-17 15:38,5.2,0,275.6,1.7,1013,29.8
133,대전,2020-01-17 15:39,5.2,0,260.9,1.7,1013,29.6
133,대전,2020-01-17 15:40,5.2,0,264.8,1.5,1013,30
133,대전,2020-01-17 15:41,5.2,0,268.4,1.9,1013,30
133,대전,2020-01-17 15:42,5.2,0,276.8,1.4,1013,29.7
133,대전,2020-01-17 15:43,5.2,0,271.2,1.2,1013,29.6
133,대전,2020-01-17 15:44,5.1,0,274.5,0.9,1013,29.5
133,대전,2020-01-17 15:45,5.1,0,286.3,0.6,1013,29.7
133,대전,2020-01-17 15:46,5.1,0,269.7,1.1,1013,29.5
133,대전,2020-01-17 15:47,5.1,0,297.8,1.7,1013,29.6
133,대전,2020-01-17 15:48,5.1,0,292.9,1.1,1013,30.1
133,대전,2020-01-17 15:49,5.1,0,284.6,1.6,1013,30.2
133,대전,2020-01-17 15:50,5.1,0,309.8,1.9,1013,29.7
133,대전,2020-01-17 15:51,5.1,0,298,1.9,1013,29.5
133,대전,2020-01-17 15:52,5,0,286.8,1.8,1013,29.4
133,대전,2020-01-17 15:53,5,0,310.2,1.3,1013,29.5
133,대전,2020-01-17 15:54,5,0,306.6,1.3,1013,29.9
133,대전,2020-01-17 15:55,5,0,297.7,1.5,1013,29.8
133,대전,2020-01-17 15:56,5,0,267.3,1.4,1013,29.5
133,대전,2020-01-17 15:57,5,0,256.1,2.2,1013,30
133,대전,2020-01-17 15:58,5.1,0,268.4,1.6,1013,29.7
133,대전,2020-01-17 15:59,5.1,0,267.7,1.5,1013,29
133,대전,2020-01-17 16:00,5.1,0,269.2,2,1013,28.4
133,대전,2020-01-17 16:01,5.1,0,267.5,2.1,1013.1,28.1
133,대전,2020-01-17 16:02,5.1,0,260.1,1.4,1013.1,27.7
133,대전,2020-01-17 16:03,5.1,0,251.6,1.8,1013.1,26.5
133,대전,2020-01-17 16:04,5.1,0,258.9,1.8,1013.1,25.9
133,대전,2020-01-17 16:05,5.2,0,261.8,1.9,1013.1,25.9
133,대전,2020-01-17 16:06,5.2,0,287.8,1.6,1013.1,25.6
133,대전,2020-01-17 16:07,5.2,0,255.8,1.2,1013.1,25.6
133,대전,2020-01-17 16:08,5.2,0,253.4,1.4,1013.1,25.8
133,대전,2020-01-17 16:09,5.2,0,309.2,0.9,1013.1,26.1
133,대전,2020-01-17 16:10,5.1,0,265.6,1.1,1013.1,26
133,대전,2020-01-17 16:11,5.1,0,254.2,1.1,1013.1,25.8
133,대전,2020-01-17 16:12,5.1,0,247.3,1.8,1013.1,25.6
133,대전,2020-01-17 16:13,5.1,0,260.4,2.2,1013.1,26.2
133,대전,2020-01-17 16:14,5.2,0,278.6,1.4,1013.1,26.2
133,대전,2020-01-17 16:15,5.2,0,277.4,0.9,1013.1,26.2
133,대전,2020-01-17 16:16,5.3,0,277.6,1.2,1013.1,26.7
133,대전,2020-01-17 16:17,5.2,0,273.9,1.8,1013.1,27
133,대전,2020-01-17 16:18,5.2,0,301,1.5,1013.2,26.6
133,대전,2020-01-17 16:19,5.1,0,274.4,1.8,1013.2,26.6
133,대전,2020-01-17 16:20,5.1,0,275.7,1.8,1013.2,27.2
133,대전,2020-01-17 16:21,5,0,277.3,1.5,1013.2,28
133,대전,2020-01-17 16:22,5,0,280.7,1.7,1013.2,28.5
133,대전,2020-01-17 16:23,5,0,289.5,1.1,1013.2,28.3
133,대전,2020-01-17 16:24,5,0,288.9,0.8,1013.2,27.8
133,대전,2020-01-17 16:25,5,0,227.3,1.4,1013.2,28.1
133,대전,2020-01-17 16:26,5,0,287.3,1.1,1013.2,28.3
133,대전,2020-01-17 16:27,5,0,299.7,0.9,1013.2,28.7
133,대전,2020-01-17 16:28,5,0,272,1.4,1013.2,28.8
133,대전,2020-01-17 16:29,5.1,0,279.7,1.6,1013.2,29.4
133,대전,2020-01-17 16:30,5.1,0,264.3,1.8,1013.2,29.5
133,대전,2020-01-17 16:31,5,0,262.9,1.3,1013.1,29.7
133,대전,2020-01-17 16:32,5,0,257.7,0.7,1013.1,30.2
133,대전,2020-01-17 16:33,4.9,0,295.8,1.1,1013.1,30.3
133,대전,2020-01-17 16:34,4.8,0,267.4,1,1013.1,30.2
133,대전,2020-01-17 16:35,4.8,0,263.7,0.9,1013.1,30.6
133,대전,2020-01-17 16:36,4.8,0,230.7,0.9,1013,30.7
133,대전,2020-01-17 16:37,4.8,0,310.5,0.4,1013,31.1
133,대전,2020-01-17 16:38,4.7,0,266.7,1,1013,31.4
133,대전,2020-01-17 16:39,4.7,0,261.8,0.8,1013,31.9
133,대전,2020-01-17 16:40,4.7,0,277.2,0.5,1013,31.9
133,대전,2020-01-17 16:41,4.6,0,304.1,0.4,1013,31.7
133,대전,2020-01-17 16:42,4.6,0,284.5,0.3,1013,31.7
133,대전,2020-01-17 16:43,4.6,0,273.3,0.5,1013,31.9
133,대전,2020-01-17 16:44,4.6,0,285.8,0.8,1013,32.2
133,대전,2020-01-17 16:45,4.6,0,259.3,1.8,1013,32.3
133,대전,2020-01-17 16:46,4.6,0,269.2,1.9,1013,32.4
133,대전,2020-01-17 16:47,4.6,0,272.5,1.1,1013,32.6
133,대전,2020-01-17 16:48,4.5,0,287.8,1.1,1013,32.8
133,대전,2020-01-17 16:49,4.5,0,283.8,0.5,1013,33.2
133,대전,2020-01-17 16:50,4.5,0,293.8,0.6,1013,33.7
133,대전,2020-01-17 16:51,4.4,0,249.9,1.4,1013,33.8
133,대전,2020-01-17 16:52,4.4,0,276.6,0.9,1013,33.9
133,대전,2020-01-17 16:53,4.4,0,260.1,1.2,1013,34.1
133,대전,2020-01-17 16:54,4.4,0,266,2.3,1013,34.3
133,대전,2020-01-17 16:55,4.4,0,284.8,1.5,1013.1,34.7
133,대전,2020-01-17 16:56,4.3,0,283.9,1.5,1013.1,34.8
133,대전,2020-01-17 16:57,4.3,0,261.2,1.4,1013.1,35
133,대전,2020-01-17 16:58,4.2,0,266,1.2,1013.1,34.9
133,대전,2020-01-17 16:59,4.2,0,270.1,1.2,1013.1,35
133,대전,2020-01-17 17:00,4.2,0,266.8,0.8,1013.1,35.5
133,대전,2020-01-17 17:01,4.1,0,289.5,0.4,1013.1,35.6
133,대전,2020-01-17 17:02,4.1,0,287.5,1.8,1013.1,35.9
133,대전,2020-01-17 17:03,4.1,0,277.3,1.4,1013,36
133,대전,2020-01-17 17:04,4,0,278.6,1.1,1013,36.1
133,대전,2020-01-17 17:05,4,0,294.9,1.1,1013,36.3
133,대전,2020-01-17 17:06,4,0,280.4,1.2,1013,36.5
133,대전,2020-01-17 17:07,4,0,298.5,0.9,1013,36.6
133,대전,2020-01-17 17:08,3.9,0,279.4,0.8,1013.1,36.8
133,대전,2020-01-17 17:09,3.9,0,306.7,0.8,1013.1,36.6
133,대전,2020-01-17 17:10,3.9,0,297,0.9,1013.1,36.6
133,대전,2020-01-17 17:11,3.9,0,296.2,1.1,1013.1,36.5
133,대전,2020-01-17 17:12,3.9,0,306.8,1.2,1013,36.3
133,대전,2020-01-17 17:13,3.9,0,300.6,1.1,1013,36.4
133,대전,2020-01-17 17:14,3.8,0,308.8,0.9,1013,36.5
133,대전,2020-01-17 17:15,3.8,0,296.7,1.6,1013,36.7
133,대전,2020-01-17 17:16,3.7,0,302.7,1.7,1013,36.7
133,대전,2020-01-17 17:17,3.7,0,300.8,1.3,1013,36.6
133,대전,2020-01-17 17:18,3.7,0,292.6,1.5,1013,36.7
133,대전,2020-01-17 17:19,3.7,0,287.7,1.1,1013,37
133,대전,2020-01-17 17:20,3.6,0,299.7,1,1013,37.1
133,대전,2020-01-17 17:21,3.6,0,299.9,1.3,1013,37.3
133,대전,2020-01-17 17:22,3.6,0,296,1.4,1013,37
133,대전,2020-01-17 17:23,3.6,0,294.4,1.2,1013,37.2
133,대전,2020-01-17 17:24,3.5,0,296.9,1.7,1013,37.5
133,대전,2020-01-17 17:25,3.5,0,293.8,1.6,1013,37.7
133,대전,2020-01-17 17:26,3.5,0,295.9,1.4,1013,37.6
133,대전,2020-01-17 17:27,3.4,0,296.9,2,1013,37.8
133,대전,2020-01-17 17:28,3.4,0,294.7,1.6,1013,38
133,대전,2020-01-17 17:29,3.4,0,287.1,1.3,1013,38
133,대전,2020-01-17 17:30,3.4,0,288.2,1.4,1013,38.2
133,대전,2020-01-17 17:31,3.4,0,278.9,1.6,1013,38.3
133,대전,2020-01-17 17:32,3.3,0,285.9,1.4,1013,38.3
133,대전,2020-01-17 17:33,3.3,0,287.8,1.7,1013,38.1
133,대전,2020-01-17 17:34,3.3,0,297.8,1.6,1013,38.3
133,대전,2020-01-17 17:35,3.3,0,298.3,1.4,1013,38.3
133,대전,2020-01-17 17:36,3.2,0,291.9,1.3,1013,38.5
133,대전,2020-01-17 17:37,3.2,0,298.2,1.2,1013,38.5
133,대전,2020-01-17 17:38,3.1,0,296.3,1.3,1013,38.7
133,대전,2020-01-17 17:39,3.1,0,296.5,1.4,1013,39
133,대전,2020-01-17 17:40,3.1,0,299.4,1.6,1013,39.1
133,대전,2020-01-17 17:41,3.1,0,298,1.3,1013,39.3
133,대전,2020-01-17 17:42,3.1,0,291.2,1.1,1013,39.4
133,대전,2020-01-17 17:43,3,0,298.8,1.1,1013,39.5
133,대전,2020-01-17 17:44,3,0,289.8,1.3,1013,39.4
133,대전,2020-01-17 17:45,3,0,294.8,0.9,1013,39.5
133,대전,2020-01-17 17:46,2.9,0,295.3,1.3,1013,39.5
133,대전,2020-01-17 17:47,2.9,0,289.1,1.1,1013,39.5
133,대전,2020-01-17 17:48,2.9,0,283.9,1.2,1013.1,39.5
133,대전,2020-01-17 17:49,2.9,0,297,1.7,1013.1,39.5
133,대전,2020-01-17 17:50,2.8,0,295.1,0.9,1013.1,39.6
133,대전,2020-01-17 17:51,2.8,0,287.3,0.8,1013.1,39.5
133,대전,2020-01-17 17:52,2.8,0,288.3,0.7,1013.1,39.6
133,대전,2020-01-17 17:53,2.7,0,286.6,1.1,1013.1,39.8
133,대전,2020-01-17 17:54,2.7,0,287.9,0.7,1013.1,39.8
133,대전,2020-01-17 17:55,2.7,0,292.1,0.7,1013.1,39.8
133,대전,2020-01-17 17:56,2.7,0,284.6,0.9,1013.1,40
133,대전,2020-01-17 17:57,2.6,0,286.9,0.8,1013.2,40
133,대전,2020-01-17 17:58,2.6,0,286.7,0.7,1013.2,40
133,대전,2020-01-17 17:59,2.6,0,298.7,0.8,1013.2,40.2
133,대전,2020-01-17 18:00,2.6,0,283.7,1,1013.3,40.3
133,대전,2020-01-17 18:01,2.5,0,283.8,1.1,1013.3,40.4
133,대전,2020-01-17 18:02,2.5,0,292,1.4,1013.3,40.5
133,대전,2020-01-17 18:03,2.5,0,284.3,1.4,1013.3,40.6
133,대전,2020-01-17 18:04,2.5,0,273.4,1.7,1013.4,40.6
133,대전,2020-01-17 18:05,2.4,0,280.6,1.5,1013.4,40.8
133,대전,2020-01-17 18:06,2.4,0,269.4,1.6,1013.4,40.9
133,대전,2020-01-17 18:07,2.4,0,286.1,1.5,1013.4,41
133,대전,2020-01-17 18:08,2.3,0,283.5,1.8,1013.4,41.2
133,대전,2020-01-17 18:09,2.3,0,269,1.4,1013.5,41.4
133,대전,2020-01-17 18:10,2.3,0,278.1,1.2,1013.5,41.8
